snr,rssi,distance,latency_bt,latency_sat,temperature,humidity,battery,firmware,time_of_day,latitude,longitude,altitude,hour,day_of_week,is_night
13.251462605963644,-58.23569300776778,0.5123735442971498,21.45802618125905,449.57919385184687,25.709810260055747,87.13486179935994,25.477537434894224,v1.1,night,13.910311458200692,108.37640183785877,76.18601252861303,4,2,1
9.73317956777979,-71.30781030976438,0.29199624776831,43.00186267422549,8.612701698370074,35.71634050896085,66.32312713993322,96.4149585914634,v1.1,afternoon,10.200693705452483,104.03034668751964,39.10896475399801,8,2,0
11.55068780123668,-71.60739240495099,3.682022519347069,34.39202843191303,546.9197786535864,35.03903884512312,39.448465144620975,65.38961119032966,v1.1,night,17.011814827450987,102.32596895963935,19.450483320250367,16,2,0
17.60803730367649,-76.57975026488391,1.778490351881068,34.44374423678393,659.0804643507176,28.72733600766989,104.47276994674708,32.12217333194461,v2.0,afternoon,10.312514313234544,109.12286549376702,47.8081983021093,7,2,0
12.502194346604592,-80.31345973617329,4.853534780407201,0.4531321412499522,654.4086630368054,14.07570314060388,76.77073737977787,61.32842776766409,v2.0,evening,13.243640834287264,105.58976550700166,53.20124553634178,6,2,0
11.622165142231989,-67.29206305153953,1.6657905258626866,26.49361902189851,466.3539261232484,31.9904595936707,79.02172290343404,83.27164593699574,v2.0,morning,14.640759145788188,109.2468403825442,46.40930927564533,12,2,0
16.649038390022667,-71.31715949468284,0.2994709245041341,28.110378378420457,331.193510004846,25.51770169718864,59.65218006391661,48.40770609026932,v2.0,afternoon,9.095775465139498,109.62706985880828,60.61398550802437,9,2,0
10.501863396998996,-66.04358926090903,0.2496458495300738,56.348887180931065,230.67112341066888,35.70871626034517,63.9803514588274,57.39072806475028,v1.1,night,18.362739858751244,108.0654374113866,63.17967998066368,9,2,0
15.42080603099305,-76.81801733893595,2.522570547861336,69.20644438131393,712.9583438927359,15.40072386119946,69.26673558974795,56.32216377418993,v1.1,evening,9.438052592319709,103.657392948683,44.86244591420343,6,2,0
14.063756870816398,-71.48749615445806,0.8619120862979128,25.05274054619909,399.2710580824124,38.88807997418592,60.44096469939263,47.235065205217374,v1.1,morning,10.197808180074892,102.4914746459809,56.42546861192094,14,2,0
5.124278348184612,-80.71015503441821,7.043957893070999,74.88094784237563,504.5609637409842,26.681152593709577,51.91330776106875,30.213185659679247,v1.1,afternoon,12.860138154963668,103.22948024887668,27.16850431617369,2,2,1
6.982842307323002,-71.51852104608467,0.507071567219306,42.31016901016691,483.5602699442615,33.69917165733901,70.12831644007059,25.6707937017943,v2.0,night,18.149850171052016,105.5130849864903,61.46336150078748,14,2,0
11.671395286429725,-74.0232589685001,0.7430833435715083,48.91844301399013,685.1733964295568,29.80234661125147,88.64118358988868,46.41078703728617,v1.0,evening,10.695269655581402,106.5164638229278,46.108611538975,15,2,0
9.761814858842124,-67.123874447089,2.9547429310199,49.997944507932,310.06921218872736,27.36780774934677,47.98698760124047,83.74448492169051,v2.0,morning,9.062209094186436,102.71196478068272,61.20052009945808,8,2,0
15.191402805528556,-79.54114793952579,2.34613904790276,48.16738431271555,542.9129817515372,29.064827174983986,65.1962636056972,41.66904735030829,v1.0,evening,8.84879777172706,106.50481629127692,44.85707665933816,8,2,0
14.42403980538256,-74.23885300459477,8.182925574978272,28.054541397500174,483.5964202927415,35.47391381591788,69.17140961935146,65.41706145070322,v2.0,evening,8.762249362055005,102.13294483743334,56.79239211817013,15,2,0
11.899892165019423,-70.75491610929,3.220366995753573,52.075364993439976,511.5634597049967,9.808531804154695,81.28147076249077,63.38199626385517,v1.0,afternoon,8.788211692019754,104.50073429046172,60.54776453607577,14,2,0
8.978004467464203,-68.2560010413217,2.593087954637411,91.08110550235465,477.92005877131294,24.07598183245773,79.18273987328567,95.84306675924772,v2.0,evening,17.352121084915755,107.92212863816768,39.89763860788884,6,2,0
16.414880054890386,-73.26640611747348,0.8733427832511396,32.91043808660908,300.4572580855035,28.746680261384487,62.06963839940572,87.05034076309553,v1.0,evening,11.28374369737048,105.59672608669342,83.00918067359277,6,2,0
9.490746216194788,-68.58074683831082,2.7504240288627044,42.52961889269032,352.2635447822035,24.748164529921432,70.77161774993026,38.93380654354892,v1.1,night,15.842878443008798,104.02475318642573,60.07348851460276,11,2,0
7.30448014236411,-65.75826994047675,3.552395673083764,91.5628811878896,372.6481485416558,23.322166566530413,43.53646089087972,58.32343553185561,v1.1,afternoon,15.02574793817892,109.9751600187338,90.67749930782318,11,2,0
11.462012862393069,-69.81490304345836,2.2081397816749355,22.618162806875656,427.9390686097287,6.8989122618229,36.88579450261658,88.77975738880824,v1.0,evening,15.56081324368545,104.55084118052623,27.47896137854733,13,2,0
13.7720085217895,-67.10372343666317,4.796076092050022,27.14193605675248,527.5905485525876,22.25317802356372,72.94391458846874,36.29572453812174,v2.0,night,10.33570172397802,105.6169954315421,36.53380196416512,12,2,0
16.71405075919369,-66.69246446599175,0.4677709948509602,47.416033804193184,395.0647163439662,15.640583282024526,54.089254736403845,33.6028758676186,v1.1,evening,12.241086897260931,102.692990473652,19.58121522012464,10,2,0
11.402554017401435,-71.41620514093624,7.665620923711793,45.96347068527982,522.8682560117052,23.545900624584345,66.23942622030154,65.45099396303473,v1.1,afternoon,15.269399592099418,102.09517452041476,37.00328330935324,6,2,0
6.84199972110408,-71.3296203410959,2.97222625617569,41.816722306704136,461.6318921756885,30.345473537795307,80.18588301477641,32.39793262318061,v1.1,morning,17.38902605116278,106.9604915174924,50.22812140653462,3,2,1
16.487431424921883,-70.84745092641118,0.4033982350580749,71.36992347562222,405.7390095663772,26.46784620854035,69.24189163431375,24.056187086788405,v2.0,night,9.609824973147948,109.2782538796822,66.36085822019002,12,2,0
12.012590907625306,-68.76318772226438,2.928231113690227,86.84244215776783,408.1407350543316,26.297533650532426,66.31641862693384,72.81814489294517,v2.0,night,8.196195445216803,102.00063003041342,56.0449726497686,9,2,0
4.36799145150677,-70.48642444604815,1.0627166482006398,35.523649447011145,358.2562464298758,34.997803640763955,52.72124739921095,67.1344131828308,v2.0,evening,12.71197119891118,106.52150644022944,70.3162971322755,11,2,0
14.414582955842954,-76.57607228722632,2.363889694795965,22.687463874324813,523.2918315868598,23.58298788692608,63.94313490986856,98.49946757063056,v1.0,afternoon,12.40186969681108,108.02495815300216,74.6306229034152,6,2,0
13.918501278206293,-70.72311024627517,1.214945711649722,35.69523692164424,280.2976929608902,28.699503282815204,83.82576606758818,35.930184453532846,v1.0,morning,15.74404367301346,107.7869043672788,70.2801011994642,4,2,1
11.74344661362803,-74.20749726642445,1.5867826376870644,59.15468085139413,347.7359371978171,36.33170903719438,73.2966884629419,40.59267260548833,v1.1,night,14.024478517970175,104.2843634969798,32.172249057481885,15,2,0
19.70514341942157,-56.73254229830463,1.2106623738238866,50.65639025859602,234.1649371930084,36.685443338449474,65.4095121113431,63.8311454171376,v1.0,morning,12.43273535116916,109.78192795171836,49.01315182068144,4,2,1
12.141054207886915,-75.93790579698619,0.2080167700014103,23.44943348060907,478.65977585512974,25.34507287661311,74.25650824852306,30.46988258131845,v1.0,evening,10.988618120016485,107.90874085362472,72.96023483230752,16,2,0
12.64519817065078,-73.30271123613527,0.4340396706492666,29.479660901921548,382.6181421158095,27.23042088276653,77.67478467903315,63.773310768595366,v1.0,night,16.913797203219637,103.60289927122533,57.43662715557208,8,2,0
12.301734555606371,-80.42611718947205,3.547425395815494,31.45453163208976,430.14345968292594,31.345985163515365,77.89188176159263,54.679877840582485,v1.1,morning,10.593904981662792,105.7589365923747,15.663576807019131,14,2,0
13.616851461109327,-73.69188329244224,0.146439465051283,48.64075227670365,251.32818806260605,15.307814984802278,58.69851798601275,20.07015873455301,v1.0,afternoon,9.862770447304314,103.12867908882843,62.497899955514285,10,2,0
4.823425955205599,-65.41240241418652,4.715601522699821,57.99593481537423,381.0033168574643,38.668146186411086,73.6965673087141,43.01885179792582,v2.0,morning,18.93004237855598,106.27658767844322,50.99613206373208,6,2,0
6.752655070599362,-75.1986866197144,4.898299270766695,30.72659415104889,417.8819976635353,33.80759009179812,79.06582739482552,93.01842917184598,v1.0,afternoon,10.871194747407428,104.9148863052286,62.36028066837582,14,2,0
12.628511675963765,-70.63314963262573,4.471528152819599,79.68643683029369,350.5603483074983,21.25080796597195,61.22933622479977,28.41272712180526,v1.0,afternoon,9.14836070576963,104.27241949594207,65.55891701680117,10,2,0
8.202404444672228,-73.4844465433387,2.891813832518214,55.44681360263255,344.6470326490892,34.248629221360865,65.0200112828851,66.68754261900636,v1.1,afternoon,10.25971896299404,106.45795535073528,30.13921321367725,15,2,0
8.908489328705564,-67.85999435650092,3.690867458993393,60.24550683155459,311.38430531795444,34.02271342000016,77.630159670241,37.14222276169896,v1.0,evening,13.267851677514686,109.75432984750516,52.90896367262657,14,2,0
17.023024502294085,-73.84087903056219,4.036734539449816,23.30981855775744,320.0474658679257,28.123491777595564,46.53707725863869,76.01737785685455,v1.0,night,14.025588753168526,106.52329733740928,26.67720868077392,15,2,0
11.580129169745504,-62.95659441055475,0.5189827050073544,96.83769853939708,285.24071528947894,36.29910208332164,50.74599117056925,43.033210155018445,v2.0,evening,9.87899503554754,105.21196202378331,22.30127890984421,8,2,0
16.261921500261405,-59.7678258609215,3.951000092405276,57.13392194544112,419.9423400416,29.005047309386025,56.64504412234332,52.4699709003076,v1.0,afternoon,13.402926823930006,105.55536359829829,32.17068580873459,15,2,0
14.540687206727878,-74.4214081133908,4.239515136869287,68.46673883404972,257.5550321716488,25.362876601868678,83.2708530893554,76.0326746591611,v2.0,night,10.666374947917756,102.58937879390132,34.76941954103229,15,2,0
11.917757770597971,-72.20999626023506,0.0313609145013566,69.06756677603354,321.8880542238932,19.887189090761098,91.76662908401548,86.92392532382752,v1.1,evening,13.851952023650654,107.57721197969884,81.25926265934041,9,2,0
9.393299511374336,-67.79700756974174,1.2563060151323602,42.49031199623715,325.1049666846134,34.76620827047525,72.96559982250557,86.74645185798312,v2.0,evening,9.155096129628047,109.94133969974192,59.83439347695719,9,2,0
9.773128408571347,-71.73386354959695,10.031409624604398,62.14256550713407,510.9491636431042,24.344216102258155,66.90298897990263,32.62835252451296,v1.1,morning,18.462714935362907,108.42626912398798,31.24304466741045,5,2,1
15.900802166739064,-59.52353489023483,1.2125691836708712,23.782171200556675,452.279813049993,28.61252320685071,63.446588292299474,58.35931410862493,v2.0,afternoon,17.425704600614967,107.54145479111207,55.39946021806502,3,2,1
14.663697008217843,-72.32429047008829,0.8434901254237106,47.553378955225824,577.8472870196008,34.834860665549904,33.74404270006234,29.084362111314867,v1.1,morning,10.254327669509928,105.0395306037583,66.74016767608927,13,2,0
14.55464067457241,-75.44892369164603,3.034366994880752,52.027795562598,288.58768577270183,45.91901819776007,92.34408373684994,65.23477138567804,v1.0,evening,9.39114666511078,105.6564322211917,49.88601489861023,12,2,0
16.984340769990517,-65.32182290692303,1.4629318039089605,76.24124687565627,464.57702192932265,37.22486174729276,70.17884801047543,52.28172707629477,v1.1,night,18.918316602486748,102.9143057812276,49.86099316311387,15,2,0
6.4996590673316605,-67.01979032654565,0.3957230339928318,33.84823130164321,407.7367123027652,32.44852481300958,80.46380642671848,25.79777236908879,v1.0,afternoon,21.49524379415241,102.19803115542176,47.656915877722106,3,2,1
15.826809267178335,-72.08049934604945,4.057809641826016,44.49973055489904,394.0630614598051,29.533240878960036,70.73341561698258,36.310171159912855,v1.1,afternoon,12.55755608191404,106.91977972166023,6.826083971501461,14,2,0
5.878154361026493,-72.93966412584378,5.887584672953267,87.69479109574351,567.3901632301189,26.99650314450431,76.19959544285413,30.546950387716603,v1.0,night,13.420880400587222,109.03058660407984,35.53791821151019,11,2,0
14.97305637609086,-69.57227643670323,8.592296566297204,39.997837839425486,528.4339666895878,21.922030382480685,58.514291144999866,32.46290063980845,v1.1,morning,14.766109147257673,107.72032026867844,48.3676035222881,15,2,0
9.792567416430211,-74.88288185157357,4.871357667189865,54.78717864735294,422.2031777978042,24.057607524410624,62.68204880116748,54.3063693066317,v1.1,morning,19.470657753973704,104.36816493923249,13.727610811883054,14,2,0
9.53289855392117,-68.64210428260913,2.109250936071825,52.66352171987371,321.19791970444646,27.430032806295728,46.636402941797726,50.48419068465453,v1.0,morning,21.962418119386527,102.79330625833516,50.924733356640445,6,2,0
11.539246684894083,-65.97899642721723,0.801484237483937,48.75153413932913,323.57878729191947,33.2871654251396,55.66533735451821,70.71930166011265,v2.0,morning,18.32927672318296,105.04576359296767,65.18336719408711,3,2,1
10.04946631618015,-65.52233443833754,4.7213001993243,48.5843890019916,105.53666559207636,26.24584628715992,64.56953085526638,69.50115993077783,v1.0,night,19.07319123976066,108.21524440957928,20.088388758229208,8,2,0
13.38683991041968,-73.14801268339218,2.0748790544709257,38.987301696908204,377.1907569222519,27.21146421266586,54.542606688219465,25.392424067359283,v1.0,afternoon,18.43033171837121,103.7169447560508,21.671383593301616,11,2,0
11.542110512804548,-64.30500357857103,0.4161769061044221,58.60519255164933,419.438483954048,36.38230084307332,56.91458923610312,20.10650167584967,v2.0,evening,18.516615579948308,105.09214409895664,55.30119532577996,8,2,0
8.617791294581545,-67.44179308615865,2.890104135335166,59.56917378472268,521.4131913609477,20.703045186741264,63.70724369622874,80.10750777136562,v1.0,night,11.52685680422802,106.71066457117308,47.64578139362784,3,2,1
20.593187455147834,-71.1385093435581,0.9185105770043962,59.19089883800847,400.1855526403041,34.160416750319435,79.96517044328085,46.69182403215369,v1.0,morning,13.515684289252096,102.95919368386392,36.62520321541478,4,2,1
9.927723922099773,-57.56440875542489,2.767400360784463,36.11248468666889,446.96678392929584,28.631275722565967,59.19222929041872,39.92450040988402,v1.1,night,16.426357340657834,107.46240906300667,31.173405321092588,8,2,0
8.358053185873915,-70.47473333430705,10.45735457782555,25.161763461637182,481.18313293382033,19.69253544740982,68.84291125845846,86.53442649324457,v1.1,evening,20.09953725651111,103.93187723367927,13.48185672012302,7,2,0
11.66757770948522,-73.6696308772275,4.810524383211957,48.26889035298073,342.8678441100359,21.384094765161212,47.7174736934219,78.0533919811082,v1.1,morning,19.996399193816373,106.5902824614302,45.18549403057193,14,2,0
11.532936336819011,-61.422882048844045,0.685797017829947,77.98883358407807,397.83220575992095,35.499187103685735,58.948894344374295,29.92549074837891,v1.0,afternoon,12.017136662312405,104.27861662393993,9.527566163405195,12,2,0
6.618658050339034,-65.98862430197724,1.069827353433038,30.766255198241467,227.9697023126768,28.147524598736812,57.327514141458735,62.1216277038668,v1.1,night,9.758665124805423,108.47413080270614,19.16772231007416,7,2,0
12.80661162051702,-58.828510731098966,3.446091149537306,45.26201692025148,605.2051453927356,34.27319465503065,98.17350152438544,55.36164518832219,v1.0,morning,12.403677771310935,106.60698884916152,24.139138763952843,9,2,0
11.246954659654774,-75.90069858086783,0.7283374736300978,47.27914739257041,353.40290958314625,23.36318411513309,78.79712191206849,26.55920257488621,v1.1,evening,19.91661682547371,103.50966403794844,51.56653270459064,10,2,0
4.499310121417022,-79.30615709189992,5.041812012498231,40.67363885653595,451.3994245126457,28.47537076136052,83.2661208569647,62.8628185354352,v1.0,night,8.348424610367505,102.07325703630109,73.85725285159455,14,2,0
8.137340785907167,-62.332740873748165,0.9677992066596705,82.53442104493163,293.6945061006629,24.470836906912165,64.94606172339182,45.62148050827199,v1.0,morning,9.466113760196473,108.69794210800433,70.40857875696054,11,2,0
15.504676668764931,-63.17031133066253,2.123441219232875,53.91225037276924,316.4300962900276,22.305462531376136,56.10116637248844,48.581885594736846,v1.1,morning,18.404258383858227,106.20634656712352,39.48510277805873,10,2,0
15.05685281335542,-72.5511577196373,0.8138578156113534,31.011952746742825,412.1330678814681,8.35984618104915,73.63872881665661,40.718748976363855,v1.0,afternoon,19.24220914482572,102.83265896017842,57.09345329074421,6,2,0
8.882498698959532,-73.08093018264432,4.555805957120905,39.759472011717634,303.2872678809309,16.92534767284663,67.72839070603887,25.096390536939595,v2.0,night,11.417325978119948,106.36655866216948,45.33467952394742,6,2,0
8.650377098738035,-66.44136760385356,1.8660707115709152,74.9001809762339,480.2528303044107,26.93532625657987,62.17098673386337,86.11936697640976,v1.1,morning,11.62127228696304,102.82219321490834,73.42704064099145,7,2,0
12.490681263979182,-74.8261690105757,0.0661450524362088,54.65977334962848,569.5466215505481,29.39610484842638,68.9671650695571,89.49705848998606,v1.1,evening,21.737874022602934,106.30149271157076,35.81581836740673,14,2,0
5.47810702513944,-68.61082911869488,0.1999343561991473,17.811717131650738,156.3534463287633,32.08270755445479,67.65202545075424,82.29922441651817,v2.0,afternoon,19.41633243212719,106.40939572177696,43.02536281626896,12,2,0
13.748507118924207,-68.04062190482168,0.719915728138628,29.81988682949689,256.29118059413634,24.445378285354018,75.15444875894006,80.33225119699924,v1.1,afternoon,20.777014047011747,102.57882602934552,78.36272576818563,7,2,0
16.634382316029615,-68.30121506608285,3.4208597416762143,45.40568321176464,412.6127802918275,33.60767701512505,93.66256426800253,25.04088410656791,v2.0,evening,20.417805934603702,102.11879358969132,51.09744449619649,16,2,0
10.775944182570363,-69.52085898538418,1.178395666139893,18.55020951705334,358.26187158273655,37.083058075112575,71.84375942806066,26.58948916827051,v1.0,morning,19.540824172260574,106.24667246529071,46.16287441215,7,2,0
8.329988715942946,-66.37649775109975,2.4646839006584447,68.09840299318267,255.00793256649365,22.14633721580827,48.27982702976738,25.412841922777893,v1.1,evening,13.000024907819302,106.67801314833692,56.27515013158278,13,2,0
15.983894715385784,-78.8022037086323,0.9590540807777226,29.62278273014261,187.77192001824577,37.70274168773024,28.81559298938756,61.94321430155286,v1.0,morning,20.74981339716681,105.556660900116,76.1978888988854,7,2,0
12.302694162453545,-65.44746284406376,0.364235449975506,71.5564552232431,388.4167288981363,23.498466539997523,70.69479225970832,28.717610098103982,v1.1,evening,14.300107404041778,105.49783675886412,29.77983567159953,7,2,0
15.780846138445934,-69.90378002191913,1.623649083604839,38.3471376295565,408.8597672872765,32.20576247228167,73.41532001361833,42.127864018739885,v1.0,morning,12.632842914748062,108.2642063569262,74.81162098967246,10,2,0
12.922803622874731,-76.74499590857161,2.952558485958968,59.27283259071696,487.02301661863896,25.451946287024136,53.28879004490923,91.85771674410844,v1.0,afternoon,12.603874836579283,108.57605904417422,67.0479293550294,13,2,0
17.520365416589804,-56.97284283362503,2.872476101278932,46.584674616912665,525.9602001983721,30.17875612907012,59.44646806481618,40.824708352483626,v1.0,night,18.09562174752285,102.7861218964477,74.59747364178683,15,2,0
6.373122269761768,-59.94387124744042,1.8516449803921489,51.40394457212581,353.14542373311986,18.71118002339162,17.662201379441008,92.04087810064615,v1.1,morning,20.237239319077204,106.06326791814648,100.52049746166875,3,2,1
7.882513967271714,-60.75935305753581,4.545567166243565,45.5947799405822,479.2188580946717,23.137241043860847,49.30493495807304,54.667744389187234,v1.0,evening,13.78815235141536,103.988117439455,33.911180701075025,13,2,0
10.674590803648604,-70.02249120281111,6.927474412146566,48.21587869586939,517.7872960036921,24.92410279037497,59.38136840791773,98.20470031980166,v1.1,night,21.63435596306612,106.33002204612556,20.676124167385264,8,2,0
13.447657082922106,-75.84841109147452,9.949722082182236,45.29515526065126,409.939326234447,20.624332215852892,59.922020960087416,22.506176297995168,v1.1,afternoon,20.728376837022417,105.77919344457102,35.04359396440076,3,2,1
9.49313110164014,-85.14074417507481,3.350525583050556,50.75120934839623,196.0180373401272,27.20467431108163,88.19470912336304,31.820119021733284,v1.0,night,21.328291448245658,107.23841373269232,42.91690983990309,14,2,0
10.874689771527146,-70.02485550966493,5.894216017620848,45.87402741482683,446.4926468266633,30.40368913876393,65.00946019587698,49.85511441867226,v1.1,night,20.062156136910662,102.76276230953192,51.495536673446125,14,2,0
8.95364853985512,-70.47295527684072,0.1974867667238291,12.490895223870822,395.5943295143916,32.2044473776899,63.71702523941926,76.93059302156422,v1.1,morning,10.77053481225597,102.29342187005648,60.965290539923735,7,2,0
11.971820058077782,-75.13650923200547,2.186583015469941,36.69231122007638,493.718797369692,20.777237851939866,86.5887536389902,23.424893103163427,v1.1,evening,13.961964581008194,108.57874370603317,74.581953175546,11,2,0
15.42559517729389,-71.59497019388195,2.0943577986134274,33.72137778805362,547.0538242662383,30.75228962354814,66.44223204568472,50.566923316369056,v1.0,evening,12.917651991376864,104.65503267360585,52.87626989569372,16,2,0
2.002377140505708,-62.04997207032617,2.07338446008285,88.14528848679959,465.9739079273154,26.80626439065782,65.69020828216577,68.87212472452376,v1.0,evening,12.703639372489873,104.31816910049648,23.630382232016647,15,2,0
13.000800825006776,-67.57035187710794,1.6053900704736632,58.752668601459526,625.3973832505137,18.32778657708869,93.93230157886248,31.895400674400225,v1.1,morning,8.014569918245085,106.5527275581496,43.51768857271145,13,2,0
21.56843854109597,-71.90337032932885,0.5223409754639144,55.64375821001822,271.0058956096772,21.970979215220314,73.5155780561258,88.96775204866142,v1.0,morning,15.630783714060897,105.56555396130616,69.82518615984567,9,2,0
13.875097024300096,-62.22245974151199,4.288672632221521,15.670316788020052,469.1783287361676,33.44956191659962,41.30307036956992,98.42216694751107,v1.0,morning,20.49810616580164,107.5147887627256,26.832739462468314,14,2,0
13.154774517119428,-72.3522866960027,0.0782069562425036,43.34711107108442,327.6587803364158,24.372009962464183,63.08607366735686,69.07619751309252,v1.0,morning,12.908378780704243,103.0335145853661,55.58806545298916,14,2,0
15.556148489119568,-62.99625569569732,10.449927014821236,45.55905972537757,378.6441396148864,18.697341093734742,58.95756302469279,89.68408737579502,v1.0,afternoon,12.386919209780428,103.69816428778648,76.9544055140954,12,2,0
15.409733339184896,-64.96033276154783,0.0576676273732821,66.66342740841816,591.6020621790544,28.81400856844507,77.37010875357284,81.93546967856636,v2.0,afternoon,20.099368637213463,105.48430683988327,62.843617406243766,16,2,0
13.804904064544395,-59.82690508450087,11.441738322736184,37.121136641497145,349.9565290668778,23.20679438031718,78.20293948311152,85.40182053034731,v2.0,afternoon,8.445084262444905,102.59483884480028,21.064615564734464,6,2,0
13.836720316913746,-70.48489343898135,1.3274636677680571,40.99071000254291,470.3820552399014,42.21929351274423,49.7455326686104,57.3192801378126,v1.1,afternoon,20.154717102487737,102.13214465030102,63.46223705806101,15,2,0
17.982286945929705,-78.01761781930813,8.64179476089986,65.77369089257859,502.7362424833249,31.66565694897784,67.46331339730685,81.26467048436025,v1.0,night,16.88012473364537,107.91864832720222,20.36190629542233,3,2,1
15.392696850666672,-69.17952098410922,0.0702552860903588,27.5370421973566,497.9940945091497,32.18240371741188,58.67875365998797,56.585804765200535,v1.1,evening,19.015151792071396,107.30541508956009,78.04980876716466,13,2,0
14.5819367245643,-73.25813167831474,1.9284423984684296,59.20511778635464,306.62935648316784,26.278070509878987,78.06572373250822,20.374340451244244,v2.0,morning,18.661141659507543,104.35139317723558,25.105408334418247,15,2,0
13.5532480216938,-72.39155223348256,0.7610674895868126,55.958292103312566,237.8850741722252,26.357815340042684,61.96870589490813,24.934779005867824,v1.1,afternoon,9.198312132430338,107.68664340593888,72.23539006245363,11,2,0
8.41972063089358,-70.33060869839393,1.4797487955171085,13.530071335703973,438.6340647178589,29.691840270834398,47.79755773881602,92.7836689000195,v1.0,evening,16.272106630469047,105.49487822940124,52.65337779221933,13,2,0
11.61314755251843,-57.30392765901403,0.3384526988530723,39.59569948210492,531.4036507028652,30.353630536078608,71.66734340610594,58.33601959365632,v2.0,night,10.020356775541718,109.99279670751714,55.205391461575886,15,2,0
